FILE_ID	SOURCE	TARGET
2020-004459-33	Ensayo clínico fase II de Atezolizumab con quimioterapia de inducción más quimioradioterapia y terapia de mantenimiento con Atezolizumab en pacientes con cáncer de pulmón no microcítico (CPNM) estadio IIIA-IIIB no resecable	Estudio de Atezolizumab más quimioterapia y quimioradioterapia con mantenimiento de Atezolizumab para pacientes con cáncer de pulmón de células no pequeñas y que no son candidatos a ser operados 
2016-002913-23	Ensayo clínico fase II para evaluar el efecto de la 25 OH vitamina D sobre la progresión renal en paciente con Enfermedad Renal Crónica estadio 3 y déficit de 25OH vitamina D	Ensayo clínico para evaluar el efecto de la vitamina D en la progresión renal de pacientes con Enfermedad Renal Crónica y déficit de vitamina D
2020-001794-77	Ensayo clínico fase II para evaluar la eficacia de suplementación de silibinina en la prevención de la progresión de la insuficiencia respiratoria en pacientes onco-hematológicos con infección COVID19 positivos	Ensayo clínico randomizado para evaluar si la silibinina puede prevenir el fallo respiratorio secundario a la infección pulmonar por COVID19 en pacientes oncológicos
2013-002347-28	Ensayo clínico fase II para la evaluación de las respuestas histológicas de todas las metástasis hepáticas resecadas en pacientes con cáncer colorectal metastásico tras quimioterapia preoperatoria basada en Cetuximab	Ensayo Clínico en pacientes con cáncer colorectal metastásico para evaluar la respuesta de las metástasis de hígado extraíbles tras recibir tratamiento con Cetuximab (Erbitux)
2018-004515-45	Ensayo clínico Fase II randomizado de quimioinmunoterapia neo-adyuvante versus quimioterapia sola para el tratamiento de pacientes con cáncer de pulmón no microcítico (CPNM) localmente avanzado y potencialmente resecable	Estudio de quimioterapia e inmunoterapia para pacientes con cáncer de pulmón confinado en el tórax y que son candidatos a ser operados
2014-001348-39	Ensayo clínico fase II, aleatorizado, para valorar el impacto de diferentes familias de fármacos antirretrovirales en la cinética viral en plasma seminal en pacientes con infección por el VIH sin tratamiento previo	Ensayo clinico para medir la carga viral en el semen de pacientes VIH que no han recibido tratamiento antirretroviral previamente
2013-002135-15	Ensayo Clínico Fase II, Multicéntrico, Abierto, Controlado y Aleatorizado, para valorar la eficacia de la Infusión Intra arterial de células Mononucleadas de Médula Ósea Autóloga en Pacientes Con Ictus Isquémico	Estudio para valorar la eficacia de la administración de células madre del propio paciente en Pacientes Con Ictus Isquémico 
2012-000292-16	Ensayo clínico Fase IIa para comprobar la factibilidad y seguridad del uso de células troncales mesenquimales autólogas derivadas de la grasa en el tratamiento local de la fístula broncopleural	Tratamiento local de las fístulas bronquiales con células madre adultas
2017-001249-28	ENSAYO CLÍNICO FASE III CON MÍNIMA INTERVENCIÓN, ALEATORIZADO, CIEGO SIMPLE Y CONTROLADO CON PLACEBO DEL TRATAMIENTO DE LA EPICONDILITIS AGUDA RESISTENTE AL TRATAMIENTO CONSERVADOR EN ÁMBITO LABORAL CON PLASMA RICO EN FACTORES DE CRECIMIENTO (PRGF)	Ensayo clínico para determinar si el tratamiento con factores sanguíneos de crecimiento en pacientes con epicondilitis (codo del tenista) adquirida en ambiente laboral es mejor que la infiltración con corticoides o el alargamiento del tratamiento conservador
2016-002974-11	Ensayo clínico fase III, aleatorizado, multicéntrico, doble ciego para evaluar dos pautas de administración del ibuprofeno en el tratamiento del ductus arterioso persistente eco-guiado: impacto en el pronóstico intestinal	Ensayo clínico para evaluar el impacto en el pronóstico intestinal de 2 pautas de administración de ibuprofeno, para el tratamiento del ductus arterioso persistente, guiado por ecocardiografía
2020-000346-33	Ensayo clínico fase III, doble ciego, aleatorizado, controlado con placebo que evalúa la eficacia y la seguridad de Capivasertib + Abiraterona versus Placebo + Abiraterona, como tratamiento para pacientes con Cáncer de próstata metastásico de novo, sensible a hormonas (mCPHS) caracterizado por la deficiencia de PTEN (CAPItello-281)	Ensayo clínico fase III, doble ciego, aleatorizado, controlado con placebo que evalúa la eficacia y la seguridad de Capivasertib + Abiraterona versus Placebo + Abiraterona, como tratamiento para pacientes con Cáncer de próstata metastásico de nuevo diagnóstico, no tratado previamente, sensible a hormonas (mCPHS) caracterizado por la deficiencia del marcador biológico Homólogo de Fosfatasa y Tensina (PTEN )
2015-005460-42	ENSAYO CLÍNICO FASE III, DOBLE CIEGO, DE UNA VÍA CRUZADA, PARA EVALUAR LA SEGURIDAD Y LA EFICACIA DE LA COMBINACIÓN DE ÁCIDO ASCÓRBICO (VITAMINA C) Y TOCOFEROL (VITAMINA E) VERSUS PLACEBO PARA EL TRATAMIENTO DE LOS TRASTORNOS COGNITIVOS Y DE COMPORTAMIENTO EN POBLACIÓN INFANTIL CON SÍNDROME X FRÁGIL	Ensayo clínico para evaluar la combinación de vitamina C y E en combinación para el tratamiento de trastornos cognitivos y de comportamiento en niños con síndrome X frágil
2017-004451-24	Ensayo clínico fase IV, unicéntrico, abierto, aleatorizado sobre la evaluación clínica y microscópica no invasiva de la respuesta al tratamiento con clobetasol en crema versus dipropionato de betametasona y calcipotriol en espuma, en la psoriasis en placa	Estudio que compara clínica y microscópicamente la respuesta a dos tratamientos, un esteroide en crema y una espuma que contiene un esteroide y un análogo de la vitamina D en pacientes con psoriasis en placa
2011-000801-39	Ensayo clínico multicéntrico (Fase III) prospectivo, aleatorizado, doble ciego, controlado con placebo, para evaluar la eficacia clínica y la seguridad de los anticuerpos policlonales anti-Pseudomonas de origen aviar (IgY) en la prevención de las recurrencias de infección por Pseudomonas aeruginosa en pacientes con fibrosis quística	Ensayo clínico controlado con placebo para evaluar la eficacia y seguridad de un anticuerpo procedente de los huevos de gallina para crear una barrera en el tracto respiratorio contra las bacterias Pseudomonas con el fin de prevenir la infección por Pseudomonas en pacientes con fibrosis quística
2020-001530-35	Ensayo clínico multicéntrico aleatorizado para evaluar la eficacia de melatonina en la profilaxis de la infección por SARS-CoV-2 (COVID-19 )en contactos de alto riesgo	Ensayo clínico para evitar el contagio por SARS-CoV-2 (COVID-19) en población de alto riesgo
2012-003390-26	Ensayo clínico multicéntrico de fase III abierto, prospectivo, controlado y aleatorizado, con evaluación enmascarada, para comparar intraindividualmente la eficacia y tolerabilidad de Oleogel- S10 con las del tratamiento de referencia para acelerar la cicatrización de la zona donante en injertos de piel de espesor parcial	Ensayo clínico multicéntrico de fase III, de diseño abierto para investigador y paciente, evaluado por expertos en la materia ciegos al tratamiento, prospectivo, controlado y aleatorizado, para comparar en un mismo paciente la eficacia y tolerabilidad de Oleogel-S10 frente al tratamiento de referencia para acelerar la cicatrización en de la zona donante en injertos de piel de espesor parcial
2019-004679-37	Ensayo Clínico Multicéntrico Fase IV para evaluar la eficacia de la quimioterapia intraoperatoria hipertérmica (HIPEC) con Mitomicina-C tras la citorreducción quirúrgica completa en pacientes con Metástasis Peritoneales de Cáncer de Colon	La resección quirúrgica combinada con quimioterapia (QT) intraperitoneal es el mejor tratamiento para pacientes seleccionados con metástasis peritoneales de cáncer de colon. Sin embargo, se desconoce el papel real de la QT intraperitoneal como componente necesario de este tratamiento, a pesar de su probada base experimental. El objetivo principal de este estudio es aclararlo, por lo que un grupo de pacientes será tratado con cirugía + QT intraperitoneal y el otro solo con cirugía.
2014-004429-42	Ensayo clínico multicéntrico y abierto, para la confirmación de la dosis máxima no reactiva (titulación a punto final) con el alergoide Dermatophagoides pteronyssinus polimerizado administrado por vía intradérmica, en pacientes con rinoconjuntivitis alérgica o asma leve o moderado, sensibilizados al ácaro Dermatophagoides pteronyssinus	Estudio clínico multicéntrico con varias dosis de Dermatophagoides pteronyssinus polimerizado para confirmar la dosis que no produce reacción local en la zona de administración, en pacientes alérgicos a los ácaros de la especie Dermatophagoides pteronyssinus
2011-002248-29	Ensayo clínico multicéntrico, aleatorizado, con grupo de control con placebo y doble enmascaramiento para evaluar la dosis óptima de seguridad y eficacia de una inmunoterapia específica con una fórmula de ácaros del polvo (Dermatophagoides pteronyssinus) alergoide adsorbida mediante hidróxido de aluminio en pacientes con asma bronquial alérgico y rinitis/rinoconjuntivitis bajo control	Se investigarán diferentes concentraciones de inmunoterapia específica con una fórmula de ácaros del polvo para encontrar la concentración óptima para el tratamiento del asma bronquial alérgico producido por ácaros del polvo
2018-002653-29	Ensayo clínico multicéntrico, aleatorizado, de búsqueda de dosis, de grupos paralelos, doble ciego y controlado con placebo, para evaluar la seguridad y eficacia de la administración intramuscular de células mesenquimales alogénicas derivadas de tejido adiposo en pacientes diabéticos con isquemia crítica de miembros inferiores sin posibilidad de revascularización	Ensayo clínico para evaluar si la administración intramuscular en las piernas de las células derivadas del tejido graso puede mejorar la falta de flujo sanguíneo en pacientes diabéticos que no son candidatos o en los que otros tratamientos para mejorar el flujo sanguíneo ya han fallado
2014-000429-18	Ensayo clínico multicéntrico, doble ciego, aleatorizado y controlado con placebo, en grupos paralelos, que evalúa la eficacia clínica y seguridad de la inmunoterapia intradérmica con Phleum pratense polimerizado, en pacientes con rinoconjuntivitis alérgica con o sin asma leve o moderada, sensibilizados al polen de la gramínea Phleum pratense	Ensayo clínico en varios centros, en el que los pacientes reciben en paralelo aleatoriamente el tratamiento o el placebo (control). Ni los investigadores ni los pacientes sabrán qué tipo de tratamiento están recibiendo los pacientes. El ensayo clínico evalúa eficacia clínica y seguridad de la inmunoterapia por vía intradérmica con Phleum pratense polimerizado, en pacientes con rinoconjuntivitis alérgica con o sin asma leve o moderada, sensibilizados al polen de la gramínea Phleum pratense
2019-002677-57	Ensayo clínico multicéntrico, fase III, aleatorizado, doble ciego para evaluar la eficacia y seguridad de vancomicina oral versus placebo en la prevención de la recidiva de la infección por Clostridioides difficile en pacientes que reciben antibioterapia sistémica	Estudio multicéntrico para evaluar el efecto y la seguridad de la vancomicina oral en comparación con placebo en la prevención de recaidas por infección por Clostridium difficile en pacientes tratados con antibióticos administrados por vía sistémica
2016-002048-18	Ensayo clínico para determinar eficacia y seguridad de curas con plasma rico en plaquetas, fibrina y leucocitos comparado con las curas estándar con pomada de nitrofurazona en sujetos con onicocriptosis	Comparación de la eficacia de las curas de la cirugia de la uña entre un producto extraido de la sangre que es rico en plaquetas, fibrina y leucocitos y la cura tradicional con una pomada antibiotica
2021-000316-31	Ensayo Clínico para evaluar si el tratamiento con calcifediol (análogo de la vitamina D) disminuye el número de ingresos en el hospital de pacientes con COVID-19	Ensayo Clínico para evaluar si el tratamiento con calcifediol (análogo de la vitamina D) disminuye el número de ingresos en el hospital de pacientes con COVID-19
2020-001505-22	Ensayo clínico piloto anidado en un estudio observacional de cohorte prospectivo, doble ciego, randomizado, paralelo y controlado con placebo para la evaluación de la eficacia y seguridad de dos dosis de MSC,WJ en pacientes con síndrome de distrés respiratorio agudo secundario a infección por COVID-19	Evaluación de eficacia y seguridad de las células madre mesenquimales de cordón umbilical para el tratamiento de pacientes con insuficiencia respiratoria por coronavirus
2014-005062-30	ENSAYO CLINICO PILOTO PARA LA EVALUACIÓN DE LA AFECTACION FUNCIONAL DEL NERVIO FRÉNICO SECUNDARIA A LA INFILTRACION DE LA GRASA PERIFRÉNICA CON LIDOCAINA vs SUERO FISIOLÓGICO	Ensayo clínico para evaluar la función del diafragma después de la infiltración del anestésico local comparado con placebo para evitar el dolor postquirúrgico en pacientes sometidos a cirugía torácica
2012-005375-14	Ensayo clínico prospectivo y randomizado sobre el uso de la radioembolización transarterial con Itrio 90 (Therasphere®) frente al tratamiento habitual (sorafenib), en el tratamiento de pacientes con carcinoma hepatocelular en estadio avanzado y trombosis portal asociada	Ensayo clínico prospectivo y aleatorizado con el producto sanitario TheraSphere frente al medicamento sorafenib en el tratamiento del cáncer de hígado (CHC) con un coagulo en el hígado principal (trombosis de la vena porta)
